level_id,object_key,object_type,relevance_class,relevance_score,solvability_changed,winning_first_action_change,strategy_family_change,dependency_graph_change,polarity_transition_change,meaningful_decision_change,ordering_constraint_change,line_of_sight_change,cancellation_change,route_structure_change,analysis_complete
"d2-v5-hard-156","arrow:a1","ARROW","MEDIUM","0.1481","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-156","arrow:a2","ARROW","MEDIUM","0.2212","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.1667","1.0","0.0","true"
"d2-v5-hard-156","arrow:a3","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-156","arrow:a4","ARROW","HIGH","0.6264","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-156","magnet:m1","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-hard-156","magnet:m2","MAGNET","LOW","0.1143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.0","0.0","true"
"d2-v5-hard-156","magnet:m3","MAGNET","MEDIUM","0.2299","false","0.0","0.0","0.4","0.5","0.0","0.0","0.1429","1.0","0.4","true"
"d2-v5-hard-156","magnet:m4","MAGNET","MEDIUM","0.2605","false","0.25","0.25","0.2","0.0","0.0","1.0","0.2","0.0","0.3333","true"
"d2-v5-hard-156","wall:5,4","WALL","MEDIUM","0.2262","false","0.25","0.25","0.2727","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-157","arrow:a1","ARROW","MEDIUM","0.2264","false","0.3333","0.0","0.0","0.5","0.0","0.25","0.0","1.0","0.0","true"
"d2-v5-hard-157","arrow:a2","ARROW","MEDIUM","0.3024","false","0.0","0.0","0.1111","0.75","0.0","1.0","0.0","0.5","0.1667","true"
"d2-v5-hard-157","arrow:a3","ARROW","MEDIUM","0.3172","false","0.0","0.3333","0.2381","0.8125","0.0","0.25","0.2","1.0","0.1667","true"
"d2-v5-hard-157","arrow:a4","ARROW","MEDIUM","0.274","false","0.0","0.0","0.3","0.5","0.0","0.25","0.0","1.0","0.4","true"
"d2-v5-hard-157","arrow:a5","ARROW","MEDIUM","0.3478","false","0.3333","0.0","0.2","0.75","0.0","1.0","0.0","0.5","0.0","true"
"d2-v5-hard-157","magnet:m1","MAGNET","MEDIUM","0.232","false","0.0","0.0","0.3462","0.625","0.0","0.0","0.0","1.0","0.375","true"
"d2-v5-hard-157","magnet:m2","MAGNET","MEDIUM","0.3478","false","0.25","0.25","0.4074","0.5","0.0","1.0","0.1667","0.0","0.375","true"
"d2-v5-hard-157","magnet:m3","MAGNET","MEDIUM","0.2145","false","0.25","0.25","0.1429","0.0","0.0","1.0","0.1429","0.0","0.0","true"
"d2-v5-hard-157","wall:3,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-158","arrow:a1","ARROW","MEDIUM","0.1705","false","0.3333","0.3333","0.0","0.0667","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-expert-158","arrow:a2","ARROW","MEDIUM","0.274","false","0.0","0.0","0.1429","0.7333","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-expert-158","arrow:a3","ARROW","MEDIUM","0.2195","false","0.3333","0.3333","0.0976","0.0667","0.0","0.3333","0.2857","0.5","0.1538","true"
"d2-v5-expert-158","arrow:a4","ARROW","MEDIUM","0.3286","false","0.0","0.0","0.2941","0.6","0.3333","0.3333","0.0","1.0","0.2727","true"
"d2-v5-expert-158","arrow:a5","ARROW","HIGH","0.4711","false","0.0","0.5","0.4516","0.9","0.0","1.0","0.1429","1.0","0.2727","true"
"d2-v5-expert-158","arrow:a6","ARROW","MEDIUM","0.2262","false","0.6667","0.3333","0.0","0.2","0.0","0.0","0.0","1.0","0.0","true"
"d2-v5-expert-158","magnet:m1","MAGNET","IRRELEVANT","0.0125","false","0.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0","true"
"d2-v5-expert-158","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.7674","1.0","0.5","1.0","0.2","1.0","0.6","true"
"d2-v5-expert-158","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-158","magnet:m4","MAGNET","MEDIUM","0.1743","false","0.3333","0.3333","0.0851","0.3182","0.0","0.0","0.1429","0.5","0.1333","true"
"d2-v5-expert-158","wall:1,6","WALL","MEDIUM","0.2877","false","0.3333","0.3333","0.0612","0.4","0.0","1.0","0.0","0.5","0.1765","true"
"d2-v5-expert-158","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-158","wall:5,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","arrow:a1","ARROW","HIGH","0.433","false","0.25","0.25","0.6","0.6667","0.0","1.0","0.0","0.0","0.5","true"
"d2-v5-medium-159","arrow:a2","ARROW","MEDIUM","0.3103","false","0.0","0.25","0.2857","0.6667","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","arrow:a3","ARROW","MEDIUM","0.1367","false","0.0","0.25","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-159","arrow:a4","ARROW","MEDIUM","0.1339","false","0.0","0.25","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-159","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8182","1.0","1.0","1.0","0.25","0.0","0.5","true"
"d2-v5-medium-159","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.9167","1.0","1.0","1.0","1.0","0.0","0.8","true"
"d2-v5-medium-159","wall:2,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","wall:3,3","WALL","MEDIUM","0.2261","false","0.0","0.0","0.25","0.25","0.0","1.0","0.0","0.0","0.4","true"
"d2-v5-medium-159","wall:5,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","wall:6,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","wall:7,3","WALL","HIGH","0.3729","false","0.0","0.0","0.65","0.7","0.5","0.5","0.2","0.0","0.5833","true"
"d2-v5-medium-159","wall:7,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-159","wall:8,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-160","arrow:a1","ARROW","MEDIUM","0.3203","false","0.3333","0.0","0.25","0.44","0.5","0.0","0.0","1.0","0.25","true"
"d2-v5-expert-160","arrow:a2","ARROW","MEDIUM","0.2547","false","0.0","0.0","0.0625","0.44","0.5","0.0","0.1111","1.0","0.25","true"
"d2-v5-expert-160","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.1818","0.72","0.5","1.0","0.0","0.0","0.25","true"
"d2-v5-expert-160","arrow:a4","ARROW","MEDIUM","0.2225","false","0.0","0.3333","0.0","0.68","0.0","0.3333","0.0","0.6","0.0","true"
"d2-v5-expert-160","arrow:a5","ARROW","MEDIUM","0.2449","false","0.0","0.3333","0.05","0.68","0.0","0.3333","0.2222","0.6","0.0","true"
"d2-v5-expert-160","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.7619","0.84","0.5","1.0","0.0","1.0","0.7143","true"
"d2-v5-expert-160","magnet:m2","MAGNET","LOW","0.1169","false","0.0","0.0","0.1304","0.36","0.0","0.0","0.2222","0.2","0.1429","true"
"d2-v5-expert-160","magnet:m3","MAGNET","IRRELEVANT","0.0182","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1818","0.0","0.0","true"
"d2-v5-expert-160","magnet:m4","MAGNET","IRRELEVANT","0.0159","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","true"
"d2-v5-expert-160","wall:1,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-160","wall:6,6","WALL","MEDIUM","0.2368","false","0.4","0.4","0.3611","0.2647","0.0","0.0","0.0909","0.2857","0.5","true"
"d2-v5-hard-161","arrow:a1","ARROW","MEDIUM","0.15","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-161","arrow:a2","ARROW","MEDIUM","0.225","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.25","1.0","0.0","true"
"d2-v5-hard-161","arrow:a3","ARROW","HIGH","0.6333","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-161","arrow:a4","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-161","magnet:m1","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-161","magnet:m2","MAGNET","MEDIUM","0.3435","false","0.3333","0.3333","0.3158","0.0","0.5","0.3333","0.6667","0.5","0.3333","true"
"d2-v5-hard-161","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-161","magnet:m4","MAGNET","CRITICAL","0.7033","false","0.25","0.25","1.0","1.0","1.0","1.0","0.5","0.0","1.0","true"
"d2-v5-hard-161","magnet:m5","MAGNET","MEDIUM","0.2336","false","0.0","0.0","0.381","0.5","0.0","0.0","0.25","1.0","0.3333","true"
"d2-v5-hard-161","wall:4,4","WALL","LOW","0.033","false","0.0","0.0","0.0769","0.0","0.0","0.0","0.0","0.0","0.25","true"
"d2-v5-medium-162","arrow:a1","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-medium-162","arrow:a2","ARROW","MEDIUM","0.1459","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-162","arrow:a3","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-162","arrow:a4","ARROW","MEDIUM","0.1421","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-162","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.9","1.0","1.0","1.0","0.0","0.0","0.6667","true"
"d2-v5-medium-162","magnet:m2","MAGNET","IRRELEVANT","0.0038","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-162","wall:1,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-162","wall:3,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-162","wall:4,5","WALL","MEDIUM","0.2268","false","0.25","0.25","0.2727","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-162","wall:6,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-163","arrow:a1","ARROW","CRITICAL","0.7","false","0.25","0.25","1.0","1.0","1.0","1.0","0.0","1.0","0.0","true"
"d2-v5-expert-163","arrow:a2","ARROW","CRITICAL","0.7324","false","0.25","0.25","1.0","1.0","1.0","1.0","0.0","1.0","1.0","true"
"d2-v5-expert-163","arrow:a3","ARROW","MEDIUM","0.1835","false","0.3333","0.0","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-163","arrow:a4","ARROW","MEDIUM","0.1643","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-163","arrow:a5","ARROW","MEDIUM","0.1614","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.5","0.0","true"
"d2-v5-expert-163","magnet:m1","MAGNET","LOW","0.0879","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","1.0","0.0","true"
"d2-v5-expert-163","magnet:m2","MAGNET","HIGH","0.5038","false","0.25","0.25","0.6667","1.0","0.0","1.0","0.0","1.0","0.5","true"
"d2-v5-expert-163","wall:2,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-163","wall:5,4","WALL","MEDIUM","0.3055","false","0.4","0.4","0.25","0.0","0.0","1.0","0.2","0.1111","0.5","true"
"d2-v5-expert-163","wall:6,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-164","arrow:a1","ARROW","MEDIUM","0.3007","false","0.0","0.0","0.1176","0.75","0.5","0.5","0.0","0.3333","0.1667","true"
"d2-v5-hard-164","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3889","0.75","0.5","1.0","0.1667","1.0","0.1667","true"
"d2-v5-hard-164","arrow:a3","ARROW","MEDIUM","0.2336","false","0.5","0.5","0.1667","0.3333","0.0","0.0","0.0","0.3333","0.1667","true"
"d2-v5-hard-164","arrow:a4","ARROW","HIGH","0.4582","false","0.6667","0.3333","0.2308","0.5","0.5","1.0","0.0","0.3333","0.0","true"
"d2-v5-hard-164","arrow:a5","ARROW","MEDIUM","0.2135","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.5","0.0","true"
"d2-v5-hard-164","arrow:a6","ARROW","MEDIUM","0.2733","false","0.5","0.5","0.2917","0.3333","0.0","0.0","0.0","0.3333","0.3333","true"
"d2-v5-hard-164","magnet:m1","MAGNET","HIGH","0.5326","false","0.75","0.3333","0.4167","0.5","0.5","1.0","0.1667","1.0","0.25","true"
"d2-v5-hard-164","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.5417","0.5","0.5","1.0","0.4","1.0","0.375","true"
"d2-v5-hard-164","wall:4,4","WALL","MEDIUM","0.3374","false","0.3333","0.3333","0.3421","0.5","0.3333","0.25","0.2222","0.4545","0.4167","true"
"d2-v5-hard-165","arrow:a1","ARROW","MEDIUM","0.2217","false","0.0","0.3333","0.0833","0.75","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-165","arrow:a2","ARROW","MEDIUM","0.3491","false","0.3333","0.0","0.2727","0.75","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-165","arrow:a3","ARROW","MEDIUM","0.3127","false","0.0","0.0","0.2","0.75","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-hard-165","arrow:a4","ARROW","MEDIUM","0.2217","false","0.0","0.3333","0.0833","0.75","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-165","magnet:m1","MAGNET","MEDIUM","0.3394","false","0.25","0.25","0.1429","0.3333","0.5","1.0","0.2","0.0","0.1667","true"
"d2-v5-hard-165","magnet:m2","MAGNET","IRRELEVANT","0.0167","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1667","0.0","0.0","true"
"d2-v5-hard-165","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-165","magnet:m4","MAGNET","MEDIUM","0.3349","false","0.25","0.25","0.2941","0.5","0.0","1.0","0.25","0.0","0.0","true"
"d2-v5-hard-165","wall:3,1","WALL","MEDIUM","0.1558","false","0.0","0.0","0.4","0.5","0.0","0.0","0.0","0.0","0.4","true"
"d2-v5-expert-166","arrow:a1","ARROW","MEDIUM","0.3467","false","0.0","0.0","0.1429","0.5","0.0","1.0","0.1429","1.0","0.3333","true"
"d2-v5-expert-166","arrow:a2","ARROW","MEDIUM","0.3462","false","0.3333","0.3333","0.5","0.75","0.0","0.0","0.1111","0.5455","0.25","true"
"d2-v5-expert-166","arrow:a3","ARROW","MEDIUM","0.2552","false","0.3333","0.0","0.1429","0.5","0.0","0.3333","0.125","0.7273","0.1667","true"
"d2-v5-expert-166","arrow:a4","ARROW","MEDIUM","0.1698","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.4545","0.0","true"
"d2-v5-expert-166","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.625","1.0","0.0","1.0","0.2","0.8182","0.4286","true"
"d2-v5-expert-166","magnet:m1","MAGNET","MEDIUM","0.2255","false","0.0","0.0","0.2222","0.0","0.0","1.0","0.1111","0.6364","0.1429","true"
"d2-v5-expert-166","magnet:m2","MAGNET","HIGH","0.371","false","0.25","0.25","0.1579","0.5","0.5","1.0","0.2222","0.0833","0.1429","true"
"d2-v5-expert-166","magnet:m3","MAGNET","MEDIUM","0.2413","false","0.3333","0.3333","0.3448","0.3333","0.0","0.4","0.1","0.0","0.2","true"
"d2-v5-expert-166","magnet:m4","MAGNET","IRRELEVANT","0.0091","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0909","0.0","0.0","true"
"d2-v5-expert-166","magnet:m5","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.1579","0.2","0.0","1.0","0.1","0.0","0.125","true"
"d2-v5-expert-166","wall:3,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-166","wall:5,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-167","arrow:a1","ARROW","LOW","0.1033","false","0.0","0.0","0.0","0.3333","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-medium-167","arrow:a2","ARROW","MEDIUM","0.1333","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-medium-167","arrow:a3","ARROW","MEDIUM","0.14","false","0.3333","0.0","0.0","0.3333","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-medium-167","arrow:a4","ARROW","HIGH","0.3667","false","0.0","0.0","0.3333","1.0","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-medium-167","arrow:a5","ARROW","HIGH","0.4167","false","0.3333","0.0","0.5","1.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-167","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.6667","1.0","0.0","1.0","1.0","0.0","0.4","true"
"d2-v5-medium-167","wall:1,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-167","wall:2,2","WALL","HIGH","0.447","false","0.25","0.25","0.3846","0.5","0.5","1.0","0.5","0.0","0.5556","true"
"d2-v5-medium-167","wall:3,4","WALL","IRRELEVANT","0.025","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","true"
"d2-v5-medium-167","wall:4,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-167","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-167","wall:4,4","WALL","IRRELEVANT","0.025","false","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","true"
"d2-v5-expert-168","arrow:a1","ARROW","CRITICAL","1.0","true","1.0","1.0","0.9167","1.0","1.0","1.0","0.1667","0.9412","0.6667","true"
"d2-v5-expert-168","arrow:a2","ARROW","HIGH","0.6027","false","0.5","0.25","0.625","1.0","0.5","1.0","0.1429","0.7647","0.0","true"
"d2-v5-expert-168","arrow:a3","ARROW","MEDIUM","0.2841","false","0.0","0.0","0.1667","1.0","0.0","0.5","0.0","0.4706","0.25","true"
"d2-v5-expert-168","arrow:a4","ARROW","MEDIUM","0.1716","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.4706","0.0","true"
"d2-v5-expert-168","arrow:a5","ARROW","MEDIUM","0.2552","false","0.0","0.3333","0.0","0.5","0.5","0.3333","0.0","0.7059","0.0","true"
"d2-v5-expert-168","magnet:m1","MAGNET","IRRELEVANT","0.02","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","true"
"d2-v5-expert-168","magnet:m2","MAGNET","HIGH","0.3861","false","0.4","0.4","0.6316","0.0","0.0","1.0","0.2222","0.0588","0.6","true"
"d2-v5-expert-168","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-168","magnet:m4","MAGNET","MEDIUM","0.2752","false","0.25","0.25","0.12","0.6667","0.0","0.3333","0.3333","0.4706","0.25","true"
"d2-v5-expert-168","magnet:m5","MAGNET","MEDIUM","0.1346","false","0.0","0.0","0.1364","0.0","0.5","0.0","0.1111","0.4706","0.1667","true"
"d2-v5-expert-168","wall:2,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-168","wall:3,4","WALL","IRRELEVANT","0.0206","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1818","0.0","0.0","true"
"d2-v5-hard-169","arrow:a1","ARROW","HIGH","0.4248","false","0.3333","0.3333","0.2857","0.5","0.5","1.0","0.0","0.0","0.3333","true"
"d2-v5-hard-169","arrow:a2","ARROW","LOW","0.085","false","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-169","arrow:a3","ARROW","MEDIUM","0.1788","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-hard-169","arrow:a4","ARROW","HIGH","0.4002","false","0.5","0.0","0.1818","0.75","0.5","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-169","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2308","0.5","0.5","1.0","0.25","0.0","0.0","true"
"d2-v5-hard-169","magnet:m1","MAGNET","HIGH","0.4081","false","0.5","0.5","0.3158","0.5","0.5","0.5","0.3333","0.0","0.5714","true"
"d2-v5-hard-169","magnet:m2","MAGNET","HIGH","0.4556","false","0.3333","0.3333","0.5","0.5","0.5","1.0","0.25","0.0","0.4286","true"
"d2-v5-hard-169","wall:3,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-169","wall:3,3","WALL","IRRELEVANT","0.0224","false","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.1429","true"
"d2-v5-hard-169","wall:3,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-169","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-169","wall:5,2","WALL","MEDIUM","0.3257","false","0.0","0.0","0.4242","0.5556","0.0","0.5","0.3333","1.0","0.4","true"
"d2-v5-medium-170","arrow:a1","ARROW","MEDIUM","0.1412","false","0.3333","0.0","0.0","0.3333","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-medium-170","arrow:a2","ARROW","MEDIUM","0.1408","false","0.0","0.0","0.0","0.3333","0.0","0.25","0.3333","0.0","0.0","true"
"d2-v5-medium-170","arrow:a3","ARROW","MEDIUM","0.1354","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-medium-170","arrow:a4","ARROW","HIGH","0.3667","false","0.0","0.0","0.3333","1.0","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-medium-170","arrow:a5","ARROW","HIGH","0.4138","false","0.3333","0.0","0.5","1.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-170","magnet:m1","MAGNET","IRRELEVANT","0.0286","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2857","0.0","0.0","true"
"d2-v5-medium-170","magnet:m2","MAGNET","MEDIUM","0.2234","false","0.25","0.25","0.0","0.5714","0.0","0.0","0.2857","1.0","0.2","true"
"d2-v5-medium-170","magnet:m3","MAGNET","MEDIUM","0.3297","false","0.25","0.25","0.0625","0.25","0.0","1.0","0.4286","1.0","0.0","true"
"d2-v5-medium-170","wall:4,3","WALL","HIGH","0.4728","false","0.25","0.25","0.3846","0.4286","0.5","1.0","0.25","1.0","0.5556","true"
"d2-v5-expert-171","arrow:a1","ARROW","MEDIUM","0.2888","false","0.0","0.0","0.1111","0.5714","0.0","0.5714","0.2","1.0","0.2","true"
"d2-v5-expert-171","arrow:a2","ARROW","MEDIUM","0.2655","false","0.3333","0.0","0.1176","0.7143","0.0","0.5714","0.0","0.0","0.0","true"
"d2-v5-expert-171","arrow:a3","ARROW","MEDIUM","0.2191","false","0.0","0.3333","0.0476","0.7857","0.0","0.2857","0.0","0.4","0.0","true"
"d2-v5-expert-171","arrow:a4","ARROW","MEDIUM","0.2191","false","0.0","0.3333","0.0476","0.7857","0.0","0.2857","0.0","0.4","0.0","true"
"d2-v5-expert-171","arrow:a5","ARROW","MEDIUM","0.3315","false","0.5","0.0","0.2105","0.7143","0.0","0.5714","0.2727","0.0","0.3333","true"
"d2-v5-expert-171","magnet:m1","MAGNET","MEDIUM","0.1934","false","0.0","0.0","0.25","0.3571","0.0","0.5714","0.0","0.2","0.25","true"
"d2-v5-expert-171","magnet:m2","MAGNET","MEDIUM","0.3162","false","0.4","0.4","0.3103","0.125","0.0","1.0","0.0833","0.2","0.3333","true"
"d2-v5-expert-171","magnet:m3","MAGNET","MEDIUM","0.1266","false","0.0","0.0","0.2143","0.5714","0.0","0.0","0.0","0.0","0.2222","true"
"d2-v5-expert-171","magnet:m4","MAGNET","IRRELEVANT","0.0143","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1429","0.0","0.0","true"
"d2-v5-expert-171","magnet:m5","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-171","magnet:m6","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.3667","0.2857","0.0","1.0","0.1538","0.375","0.2222","true"
"d2-v5-expert-171","wall:2,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-171","wall:2,8","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-171","wall:3,5","WALL","MEDIUM","0.1703","false","0.0","0.0","0.3103","0.5714","0.0","0.1429","0.0","0.1667","0.25","true"
"d2-v5-expert-171","wall:6,8","WALL","MEDIUM","0.1469","false","0.0","0.0","0.2667","0.5714","0.0","0.0","0.0714","0.1667","0.2222","true"
"d2-v5-hard-172","arrow:a1","ARROW","CRITICAL","0.75","false","0.25","0.25","1.0","1.0","1.0","1.0","0.0","1.0","1.0","true"
