levelId,levelNumber,title,boardSize,arrowCount,magnetCount,wallCount,plausibleChoiceCount,immediatelyInvalidChoiceCount,successfulChoiceCount,safeSuccessfulChoiceCount,meaningfulSuccessfulChoiceCount,harmfulDecisionCount,meaningfulFailureRate,harmfulDecisionDensity,mandatoryOrderingPairCount,mandatoryOrderingRatio,mandatoryOrderingChainDepth,polarityFlipCount,strategicallyImpactfulPolarityFlipCount,polarityImpactRatio,rawWinningSequenceCount,canonicalStrategyCount,permutationRedundancy,commutationRatio,greedySolved,greedyFailureDepth,randomPolicyCompletionRate,randomPolicyDeadlockRate,recoveryPressure,maxRecoveryDepth,deadEndDepth,longestForcedRun,meaningfulDecisionCount,decisionDensity,maxDecisionGap,relevantWallCount,irrelevantWallCount,relevantMagnetCount,irrelevantMagnetCount,v3Score,v4Score,v4Confidence,searchComplete,searchStateCount,searchTruncated,truncationReason,metricStatus
campaign-144,144,Magnetic Circuit 144,7x7,6,4,2,36,12,24,16,16,8,0.3333,1.0,10,0.6667,5,14,2,0.1429,6,1,0.8333,1.0,false,0,0.0742,0.9258,0.6666,5,5,4,5,0.8333,1,2,0,2,2,88,59,1.0,true,20,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-145,145,Magnetic Circuit 145,7x7,4,5,1,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,18,4,0.2222,12,1,0.9167,1.0,false,0,0.4609,0.5391,0.2778,3,3,1,2,0.5,2,0,1,2,3,75,39,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-146,146,Magnetic Circuit 146,5x5,6,2,1,98,13,85,71,50,10,0.1647,0.5882,1,0.0667,2,73,25,0.3425,104,4,0.9615,0.94,false,1,0.3594,0.6406,0.3255,4,4,1,4,0.6667,2,1,0,2,0,90,46,1.0,true,48,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-147,147,Magnetic Circuit 147,8x8,6,4,2,36,6,30,16,22,8,0.4667,1.0,10,0.6667,5,24,10,0.4167,6,1,0.8333,1.0,false,0,0.0195,0.9805,0.9667,5,5,4,5,0.8333,1,0,2,2,2,88,65,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-148,148,Magnetic Circuit 148,5x5,4,1,5,16,4,12,10,6,2,0.1667,0.6667,3,0.5,3,8,6,0.75,4,1,0.75,1.0,true,,0.5039,0.4961,0.25,2,2,1,2,0.5,2,1,4,1,0,78,41,1.0,true,10,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-149,149,Magnetic Circuit 149,6x6,4,3,1,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,12,4,0.3333,12,1,0.9167,1.0,false,1,0.5312,0.4688,0.2778,3,3,2,3,0.75,1,0,1,3,0,76,40,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-150,150,Magnetic Circuit 150,8x8,5,1,5,45,6,39,33,25,6,0.1538,0.6667,2,0.2,2,18,6,0.3333,30,1,0.9667,1.0,false,1,0.5273,0.4727,0.282,4,4,1,3,0.6,2,2,3,1,0,84,43,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-151,151,Magnetic Circuit 151,5x5,5,3,1,40,8,32,28,18,4,0.125,0.5714,3,0.3,3,24,4,0.1667,20,1,0.95,1.0,true,,0.5156,0.4844,0.25,4,4,1,3,0.6,2,0,1,3,0,85,33,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-152,152,Magnetic Circuit 152,7x7,5,3,2,40,0,40,28,26,8,0.3,1.0,3,0.3,3,24,8,0.3333,20,1,0.95,1.0,true,,0.1406,0.8594,0.5667,4,4,1,2,0.4,3,2,0,2,1,85,50,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-153,153,Magnetic Circuit 153,5x5,5,2,1,74,5,69,60,34,9,0.1304,0.6429,1,0.1,2,51,13,0.2549,50,4,0.92,0.75,false,1,0.4492,0.5508,0.2173,3,3,1,3,0.6,2,0,1,2,0,84,37,1.0,true,42,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-154,154,Magnetic Circuit 154,6x6,3,1,2,9,0,9,7,4,2,0.2222,1.0,1,0.3333,2,6,2,0.3333,3,1,0.6667,1.0,true,,0.5039,0.4961,0.3333,2,2,1,1,0.3333,2,1,1,1,0,66,41,1.0,true,8,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-155,155,Magnetic Circuit 155,7x7,5,4,2,40,4,36,28,22,8,0.2222,1.0,3,0.3,3,28,4,0.1429,20,1,0.95,1.0,false,0,0.2656,0.7344,0.4074,4,4,1,2,0.4,3,0,2,2,2,85,49,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-156,156,Magnetic Circuit 156,5x5,4,4,1,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,18,4,0.2222,12,1,0.9167,1.0,false,2,0.5312,0.4688,0.2778,3,3,2,3,0.75,1,1,0,1,3,80,37,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-157,157,Magnetic Circuit 157,5x5,5,3,1,54,3,51,43,30,8,0.1569,0.7273,1,0.1,2,45,11,0.2444,40,2,0.95,0.8889,false,1,0.5234,0.4766,0.2746,4,4,2,4,0.8,1,0,1,3,0,84,38,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-158,158,Magnetic Circuit 158,7x7,6,4,3,73,23,50,44,31,6,0.12,0.4615,3,0.2,3,39,16,0.4103,32,3,0.9062,0.9048,true,,0.5859,0.4141,0.2,3,3,1,3,0.5,2,1,2,2,2,78,27,1.0,true,31,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-159,159,Magnetic Circuit 159,8x8,5,1,7,52,8,44,40,30,4,0.0909,0.3636,2,0.2,2,16,12,0.75,40,1,0.975,1.0,true,,0.7383,0.2617,0.1515,3,3,2,3,0.6,2,2,5,1,0,69,16,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-160,160,Magnetic Circuit 160,7x7,5,4,2,46,10,36,31,23,5,0.1389,0.5,3,0.3,3,36,15,0.4167,20,2,0.9,0.75,true,,0.4844,0.5156,0.2222,3,3,1,4,0.8,1,1,1,1,3,85,31,1.0,true,25,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-161,161,Magnetic Circuit 161,5x5,4,5,1,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,18,4,0.2222,12,1,0.9167,1.0,false,2,0.5312,0.4688,0.2778,3,3,2,3,0.75,1,0,1,2,3,78,36,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-162,162,Magnetic Circuit 162,6x6,4,2,4,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,18,4,0.2222,12,1,0.9167,1.0,false,0,0.4609,0.5391,0.2778,3,3,1,2,0.5,2,1,3,1,1,77,39,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-163,163,Magnetic Circuit 163,7x7,5,2,3,40,4,36,28,22,8,0.2222,1.0,3,0.3,3,20,8,0.4,20,1,0.95,1.0,false,0,0.2656,0.7344,0.4074,4,4,1,2,0.4,3,1,2,1,1,84,54,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-164,164,Magnetic Circuit 164,5x5,6,2,1,51,16,35,31,20,2,0.1143,0.25,7,0.4667,4,24,6,0.25,24,1,0.9583,1.0,false,0,0.2852,0.7148,0.2096,3,3,2,4,0.6667,2,1,0,2,0,88,37,1.0,true,28,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-165,165,Magnetic Circuit 165,5x5,4,4,1,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,24,4,0.1667,12,1,0.9167,1.0,true,,0.5156,0.4844,0.2778,3,3,1,2,0.5,2,0,1,2,2,82,28,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-166,166,Magnetic Circuit 166,7x7,5,5,2,37,10,27,23,20,4,0.1481,0.4444,4,0.4,3,27,8,0.2963,15,1,0.9333,1.0,true,,0.5078,0.4922,0.2468,3,3,2,3,0.6,2,0,2,4,1,75,30,1.0,true,18,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-167,167,Magnetic Circuit 167,5x5,5,1,6,45,6,39,33,25,6,0.1538,0.6667,2,0.2,2,18,6,0.3333,30,1,0.9667,1.0,false,3,0.543,0.457,0.282,4,4,2,4,0.8,1,1,5,1,0,77,39,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-168,168,Magnetic Circuit 168,7x7,5,5,2,52,0,52,44,23,4,0.1538,0.5,2,0.2,2,34,4,0.1176,40,2,0.95,0.8667,false,0,0.375,0.625,0.3076,4,4,1,2,0.4,3,0,2,2,3,86,37,1.0,true,40,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-169,169,Magnetic Circuit 169,5x5,5,2,5,25,10,15,13,8,2,0.1333,0.5,6,0.6,4,10,4,0.4,5,1,0.8,1.0,false,0,0.5273,0.4727,0.2888,4,4,4,2,0.4,3,1,4,2,0,68,43,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-170,170,Magnetic Circuit 170,5x5,5,3,1,45,6,39,33,25,6,0.1538,0.6667,2,0.2,2,24,6,0.25,30,1,0.9667,1.0,false,3,0.5586,0.4414,0.282,4,4,2,4,0.8,1,1,0,2,1,82,40,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-171,171,Magnetic Circuit 171,8x8,5,6,4,40,0,40,28,26,8,0.3,1.0,3,0.3,3,40,8,0.2,20,1,0.95,1.0,false,0,0.1836,0.8164,0.5667,4,4,1,2,0.4,3,1,3,3,3,88,55,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-172,172,Magnetic Circuit 172,5x5,5,5,1,40,8,32,28,18,4,0.125,0.5714,3,0.3,3,32,4,0.125,20,1,0.95,1.0,false,0,0.4609,0.5391,0.25,4,4,1,3,0.6,2,1,0,2,3,88,41,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-173,173,Magnetic Circuit 173,7x7,5,2,1,24,8,16,11,11,4,0.3125,0.6667,7,0.7,4,16,11,0.6875,4,1,0.75,1.0,false,0,0.1797,0.8203,0.5208,3,3,4,4,0.8,1,0,1,2,0,83,61,1.0,true,15,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-174,174,Magnetic Circuit 174,7x7,5,5,2,57,6,51,40,36,10,0.2157,0.7143,1,0.1,2,37,20,0.5405,30,2,0.9333,0.76,false,3,0.3711,0.6289,0.3595,3,3,2,4,0.8,1,1,1,2,3,84,47,1.0,true,36,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-175,175,Magnetic Circuit 175,6x6,4,1,7,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,8,4,0.5,12,1,0.9167,1.0,false,0,0.4609,0.5391,0.2778,3,3,1,2,0.5,2,2,5,1,0,74,44,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-176,176,Magnetic Circuit 176,8x8,5,6,2,64,4,60,52,34,8,0.1333,0.7273,1,0.1,2,56,16,0.2857,40,2,0.95,0.8857,true,,0.5352,0.4648,0.2444,4,4,2,4,0.8,1,1,1,2,4,84,25,1.0,true,36,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-177,177,Magnetic Circuit 177,5x5,4,2,1,19,2,17,15,4,2,0.1176,1.0,2,0.3333,2,17,2,0.1176,8,1,0.875,1.0,false,0,0.4961,0.5039,0.1764,2,2,1,1,0.25,3,0,1,1,1,77,33,1.0,true,12,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-178,178,Magnetic Circuit 178,5x5,5,3,1,51,5,46,41,31,5,0.1087,0.4167,1,0.1,2,32,5,0.1562,38,3,0.9211,0.7778,true,,0.4961,0.5039,0.2029,4,4,1,4,0.8,1,1,0,2,1,83,20,1.0,true,28,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-179,179,Magnetic Circuit 179,7x7,5,5,2,54,7,47,39,27,8,0.1702,0.8,1,0.1,2,44,10,0.2273,25,2,0.92,0.8571,true,,0.5391,0.4609,0.2978,4,4,1,3,0.6,2,1,1,2,3,88,29,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-180,180,Magnetic Circuit 180,6x6,4,3,4,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,12,4,0.3333,12,1,0.9167,1.0,false,0,0.5156,0.4844,0.2778,3,3,1,1,0.25,3,2,2,1,2,75,39,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-181,181,Magnetic Circuit 181,6x6,6,2,9,99,15,84,66,61,16,0.2143,0.6957,1,0.0667,2,63,36,0.5714,75,3,0.96,0.8605,true,,0.3516,0.6484,0.3651,4,4,1,4,0.6667,2,2,7,2,0,90,38,1.0,true,52,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-182,182,Magnetic Circuit 182,8x8,6,2,4,45,17,28,22,18,6,0.2143,0.75,7,0.4667,4,17,6,0.3529,15,1,0.9333,1.0,false,2,0.2266,0.7734,0.3929,4,4,4,4,0.6667,2,3,1,1,1,82,54,1.0,true,21,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-183,183,Magnetic Circuit 183,5x5,4,2,5,24,0,24,20,11,4,0.1667,1.0,1,0.1667,2,8,4,0.5,12,1,0.9167,1.0,true,,0.5391,0.4609,0.2778,3,3,1,1,0.25,3,1,4,1,1,63,31,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-184,184,Magnetic Circuit 184,7x7,6,6,3,78,18,60,45,43,13,0.25,0.8125,4,0.2667,3,60,37,0.6167,40,2,0.95,0.8182,false,3,0.2148,0.7852,0.4389,4,4,3,4,0.6667,2,0,3,4,2,86,55,1.0,true,45,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-185,185,Magnetic Circuit 185,6x6,5,4,3,30,10,20,17,11,3,0.15,0.6,4,0.4,3,9,3,0.3333,10,1,0.9,1.0,true,,0.4922,0.5078,0.25,3,3,2,2,0.4,2,1,2,1,3,73,33,1.0,true,15,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-186,186,Magnetic Circuit 186,5x5,3,2,5,9,0,9,7,4,2,0.2222,1.0,1,0.3333,2,6,2,0.3333,3,1,0.6667,1.0,false,1,0.5156,0.4844,0.3333,2,2,2,2,0.6667,1,1,4,1,1,66,47,1.0,true,8,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-187,187,Magnetic Circuit 187,7x7,5,3,2,28,6,22,18,8,4,0.1818,1.0,5,0.5,3,12,2,0.1667,10,1,0.9,1.0,false,0,0.2344,0.7656,0.303,3,3,1,2,0.4,3,0,2,2,1,80,48,1.0,true,16,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-188,188,Magnetic Circuit 188,5x5,6,5,3,52,16,36,26,28,8,0.2778,0.8,8,0.5333,4,36,18,0.5,18,1,0.9444,1.0,false,2,0.2891,0.7109,0.5093,4,4,3,3,0.5,3,2,1,4,1,86,61,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-189,189,Magnetic Circuit 189,5x5,4,5,2,18,3,15,12,9,3,0.2,0.75,2,0.3333,2,15,6,0.4,6,1,0.8333,1.0,false,1,0.5234,0.4766,0.3333,3,3,1,2,0.5,2,1,1,2,3,80,50,1.0,true,12,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-190,190,Magnetic Circuit 190,7x7,5,3,2,54,3,51,43,30,8,0.1569,0.7273,1,0.1,2,39,8,0.2051,40,2,0.95,0.8889,false,0,0.4414,0.5586,0.2746,4,4,1,3,0.6,2,1,1,2,1,87,39,1.0,true,32,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
campaign-191,191,Magnetic Circuit 191,5x5,5,3,1,45,6,39,33,25,6,0.1538,0.6667,2,0.2,2,39,12,0.3077,30,1,0.9667,1.0,true,,0.5,0.5,0.282,4,4,1,2,0.4,3,0,1,2,1,83,32,1.0,true,24,false,,stateGraph:COMPLETE|strategy:COMPLETE|ordering:COMPLETE|polarity:COMPLETE|objectRelevance:COMPLETE|humanPerceivedObviousness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION|visualFairness:NOT_MEASURABLE_WITH_CURRENT_IMPLEMENTATION
