level_id,difficulty_band,grid_size,rows,columns,arrow_count,magnet_count,wall_count,object_density,interaction_density,magnetic_relationship_count,average_magnetic_distance,max_magnetic_distance,line_of_sight_interactions,arrow_vs_arrow_interactions,magnet_cancellation_count,polarity_dependent_decisions,polarity_impact_depth,dependency_edges,dependency_depth,ordering_constraints,meaningful_ordering_rate,safe_choice_ratio,meaningful_failure_rate,harmful_decision_density,recovery_pressure,consequence_depth,consequence_breadth,exposure_reveal_count,controller_changes,object_relevance_score,irrelevant_object_count,greedy_solve_rate,random_success_rate,canonical_strategies,commutation_quotient,permutation_redundancy,v4_score,v4_confidence,quality_score,solver_state_count,truncation_status,pacing_status,exact_fingerprint,symmetry_fingerprint,interaction_fingerprint,dependency_fingerprint
"d2-v5-expert-120","EXPERT","8x8","8","8","5","6","2","0.2031","0.2179","44","2.727272727272727","6","9","27","0","16","4","21","4","3","0.3","0.875","0.125","0.5714","0.2083","4","2","8","4","0.184","5","0.3333","0.5938","1","1","0.95","40","1.0","81","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:bcf83f2c970ec474094b9ed142719dcf001538b6440990a0eac660759d11a90b","sha256:0e5e40f7990467ff102f8c1f1548a48fef465299df72aabeea32dc6b1ef351d4","7536b4e46e77482fe63fc95c1a5db190db1046e42385a48624d077769078f8b2","f893a517688cc5dd4bfd699e42dbe17dd8d7556a0ba7cd2dbe4ffc039c618396"
"d2-v5-hard-121","HARD","5x5","5","5","4","4","1","0.36","0.3056","20","2.9","4","6","26","0","10","3","22","4","2","0.3333","0.8824","0.1176","1.0","0.1764","4","2","10","2","0.3394","3","0.0","0.5","1","1","0.875","35","1.0","92","12","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:d888eebc48b4640ccf8eaccab35e52877e431625daf301081aed141dd4b5cc9e","sha256:a400c112ba36ed354b274d0b021f1877156a6a5f6e5eb734569b5a1777c9a5b5","ba193ba2744d76212085a9227f251761c67ce8e8b5a409623316553193ec62a9","2ad8d9da226444cfe46e1fd451f84de02c7ebcdb7ba18d9cd5cba50dfe5793a5"
"d2-v5-medium-122","MEDIUM","5x5","5","5","4","3","1","0.32","0.3929","24","1.3333333333333333","2","4","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.3498","0","0.6667","0.4062","1","1","0.9167","32","1.0","90","16","COMPLETE","PASS_STRUCTURAL","sha256:118ede0f30cb068f463b0af972a6a48712b838cc544c99642cf2ec0bb2bb927c","sha256:7a42a647917dc80ced88fe818bdade25e078ac93b9452c7fb64ccab1e19e5724","cb6082e985b3f4b1654de16e6825b8e6b5c5aac679b1b66d7a18ebecb6d406f9","69fd92d24aa37a01ceb85f25da07aeeca968b46a29679f71500096618210755a"
"d2-v5-hard-123","HARD","7x7","7","7","4","4","3","0.2245","0.2","24","1.0","1","6","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2435","4","0.0","0.5938","1","1","0.9167","36","1.0","82","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:d6ba6f3d56206b5e26b7e5271f3af857eba495201884c7561abc671fc9352445","sha256:f5460921a8161bda059410e9e262d1722478f6a80b5cb2807fb31bf0529507b3","c08bbe87365c06f034983d8c016a3b01094ef9ae72a11ddc91c81001edcff430","7b9e403a99bebc75311cd3be2de0ade4ecf6fa7146e098f729d8e668c74fd79a"
"d2-v5-easy-124","EASY","8x8","8","8","5","3","1","0.1406","0.4444","76","1.894736842105263","4","7","31","0","24","4","23","4","3","0.0","0.9412","0.0588","0.2857","0.098","4","2","10","4","0.2482","2","1.0","0.875","2","2","0.9667","0","1.0","89","36","COMPLETE","PASS_STRUCTURAL","sha256:90f64c04dc53051e3aab9ed7aac9f4fa51d9a4b7ea357be2cf9685bc39ad1edc","sha256:4485168567c1d2cce1e2be070ed85c8302e75576ccf206e1da13da9faef0d647","c197b354f70c2d81438b9dd583cb3d5ed5ee3a51cb2b7ff220e91c517c364f4b","60985b9136f90e57089ea67af085a807735f5c21138abbe371af4cfd5155d8c4"
"d2-v5-hard-125","HARD","6x6","6","6","6","4","1","0.3056","0.4182","111","1.9639639639639639","4","9","50","1","56","5","43","5","11","0.2","0.6875","0.3125","0.7059","0.5938","5","2","16","8","0.3673","2","0.0","0.0938","2","2","0.9444","56","1.0","86","42","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:3bb17d4b701c86067d33d88cc604ac38576cacd57b2a90197f1ed945b3f98ed4","sha256:928439f791338396f1bac3bfea5cad660c97e3b2caf6d626d28a3240ecbc780c","e5cc568c2e6d9d6f0cc5c892849008fb8b66fabf25862438e19db6d20d0547b5","3b7ffae19f5490b18a55d3fd73560cf6cea21e19dfe7934872a5cc05e1338c36"
"d2-v5-easy-126","EASY","5x5","5","5","4","1","2","0.28","0.381","9","1.3333333333333333","2","4","28","0","5","3","25","4","4","0.6667","0.8889","0.1111","0.5","0.1852","4","2","12","1","0.3179","3","1.0","0.4062","1","1","0.6667","28","1.0","78","9","COMPLETE","PASS_STRUCTURAL","sha256:7bfeeae0163543639c19f4042d899abbbf22fb86963bb04ecd0a40e099c56609","sha256:37815bce6fe99d5015ed24555a6facb46edeca0021034fb23aebb2175dc3f982","2da5418a5941ff0bddb0046c5ebce5b442a8e3d90a51d8633b718019398af053","30289f7aea459de14e6a47b3c9852f47a2395ae1eba96c3029e4acc52127483e"
"d2-v5-medium-127","MEDIUM","5x5","5","5","5","2","1","0.32","0.5357","40","1.4","2","6","24","0","12","4","17","4","4","0.2","0.8462","0.1538","0.6667","0.282","4","1","6","0","0.2811","0","0.0","0.375","1","1","0.9667","44","1.0","91","24","COMPLETE","PASS_STRUCTURAL","sha256:58fe4f903008bae65fcadf6aa08cb23b6a40dbd477fc50611a61e5325bba13f4","sha256:6f5a887aecacfaac8140514865b245c9d53db3c569ab57d40b0a7e4d5975237c","d3b8121d611b03ebff86941b62db216cfe63c5c0371152201e9b89b0c8bbc03f","8c2468f3472c0eb37177cfdbc1078cdfd92c28a00300a3b4f27beef44c2b0b22"
"d2-v5-expert-128","EXPERT","8x8","8","8","6","6","3","0.2344","0.2","42","1.7142857142857142","3","10","36","1","6","4","25","4","8","0.5333","0.8667","0.1333","0.4","0.2222","4","2","10","4","0.3201","6","0.0","0.5938","1","1","0.9444","34","1.0","81","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:0a62ebed47d3e3a2b816eb15eb2f0a5f687a3d2bf2b1d0addd6ab1921f1cc449","sha256:d23b35db9ad42b2ea600467d825bc33af9b8cb5deef4b3a7151e9897735d4394","8a059894337bb8854b76aa1ebfc68027dac280a38d85ec5567ce1dbdf7332998","098af289aec1949a114943c3ab357297ad73d913d8547180bd7da7ae41570e4b"
"d2-v5-hard-129","HARD","7x7","7","7","4","5","2","0.2245","0.2","32","2.5","5","6","20","0","8","3","16","4","3","0.1667","0.8571","0.1429","1.0","0.2382","4","2","6","2","0.2584","3","0.6667","0.5","2","2","0.8333","25","1.0","84","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:53bafc746e6ff56b650895c44a4402afae22f69d222eea0ae299efdd6f0c0c7d","sha256:3677bf9b932e256fb58b13aee111fca01d6eb054feb498a6f17ed3ba9823ddac","0bc458b5e22b3f7c95999f559f05b9df5e51da8da09fa149e510a92449dc867f","879764f43321cd0191f6ae568a9477c2ca64ff3be03a73c2e687c6702c860417"
"d2-v5-medium-130","MEDIUM","5x5","5","5","6","2","1","0.36","0.5833","88","1.6136363636363635","3","7","67","0","62","5","57","7","6","0.0667","0.9211","0.0789","0.75","0.1315","7","3","28","6","0.3087","1","0.3333","0.4688","2","2","0.9762","19","1.0","93","36","COMPLETE","PASS_STRUCTURAL","sha256:8f9d98ba5b29820ef27401829b1b510e2503e276cd46e5d9f0c239499902bfe8","sha256:e097a85216e5a77ade811d0b398294e4c1a50f75203898f5853c9ae18ee74e95","0fe18859687f5b816505016028d5f499c6a205b768c59c51f11c82a3bab29ddd","4ee37c79bf7ffb013a7e2e9a1b7f48c7d539326f7141079dc98f1f0fce8a7187"
"d2-v5-expert-131","EXPERT","7x7","7","7","5","3","2","0.2041","0.3111","24","2.3333333333333335","4","6","24","0","16","4","20","4","3","0.3","0.875","0.125","0.5714","0.2083","4","2","8","4","0.3998","2","0.6667","0.4688","1","1","0.95","33","1.0","87","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:b67592a6cb53897a14bcc2c83a4c5adbaf02154855d73a3e8d8afd99b5b2836d","sha256:7518b01d4c89c15ce30e078103969da2e0b2da3ccdccfef8314a5e2eeea6a0eb","b4a223b7d101b598bb775d3e719309f975df363b4c1060dd9414bb12aace025a","2773e2fe621f8a961cb873540d49274268c551e71547e4e3fcf3fdf67a43b33e"
"d2-v5-easy-132","EASY","4x4","4","4","3","1","2","0.375","0.4667","8","1.0","1","3","10","0","4","2","11","3","2","0.3333","0.7778","0.2222","1.0","0.3333","3","1","4","0","0.455","1","0.0","0.4375","1","1","0.6667","52","1.0","88","8","COMPLETE","PASS_STRUCTURAL","sha256:f29305e8f294730ed585863b7b2c071db89128dcee02dc8824ca46197370d634","sha256:89648e0b8f605d60e770f903b536fe1edcd65ce5037f170b655642658c4552b6","1a04d11812aea8044bd75cb4430f4eb4ea5d52302dec1d775e9863eaf47f6b13","c71597c2d8df19ef8694257d50bd44372524dff3929fa271b422be0ec509ad02"
"d2-v5-hard-133","HARD","7x7","7","7","5","3","2","0.2041","0.3111","27","1.0","1","5","27","0","6","4","20","4","3","0.3","0.8929","0.1071","0.5","0.1785","4","2","8","0","0.2464","2","0.0","0.5","1","1","0.95","34","1.0","85","18","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:311664576524ae14318c34e617e150c66aa8f84eba1ec93b30c8d8e48fe77751","sha256:4460dc4b8fd27a105c45685b2742768727cb00d487083e45222e9828cbb4d662","e92ac470e4d3906a843227a1eba011abbdb8a0f948f602b810ae26a6fec03ca6","6594170b4d8c744315566c87c9cec1a05eb5b21d625f55fd8328515bfb087e3f"
"d2-v5-easy-134","EASY","8x8","8","8","5","1","5","0.1719","0.2727","30","1.0","1","4","36","0","24","4","32","5","6","0.1","0.8333","0.1667","0.6","0.2778","5","2","14","0","0.2271","4","1.0","0.5938","2","2","0.9","30","1.0","80","21","COMPLETE","PASS_STRUCTURAL","sha256:33f08c9e70a4bed75f658911dc5f74c1f1182a82092d0d0abcdaba2ec2e858cb","sha256:024b75ddbd979f041f593d0b866af5073a079a5c06abb647faa09863ef3e7a41","dcaf1e346a4020293605dec21fe7289467cf57af8621b03a0bf54a652c006bb3","9ce4fcb613d8c550b663c1e9bd604c24b02003f163531cc6eb1c9dd9804233c9"
"d2-v5-medium-135","MEDIUM","6x6","6","6","4","3","5","0.3333","0.1667","28","1.2857142857142858","3","6","12","0","4","3","8","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","2","4","0.2033","6","0.6667","0.4688","1","1","0.9167","26","1.0","82","16","COMPLETE","PASS_STRUCTURAL","sha256:05faeca3ece356ba194a65f338fe690b4cbbd52ac0db13e4eaf1f739a6ccca4d","sha256:f045c314ed225bf3c98df03961c49e4046f1625b4f65256004c3552ccba72ec5","b46b4f5432b2babb16cff330c284b5fcf25c37d9eaf35960ff3c815e154ef8c0","8bd702679a509fb7fee63e3c765ee72b7943e38b8d52b6b1f61febcf6b91ab68"
"d2-v5-expert-136","EXPERT","8x8","8","8","6","4","4","0.2188","0.2747","204","1.6470588235294117","7","10","59","1","84","5","49","6","11","0.2","0.6737","0.3263","0.8636","0.6245","6","2","18","28","0.2285","4","0.3333","0.0312","3","3","0.95","48","1.0","84","88","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:00c722cbee29fefd56cce78f4203a4a4a5804ee7ef53cc4969369a94f5846106","sha256:f75a03acab8ffbe156fcd554cbf9d400d00a13d84de2f732674f9968a8f64f8d","b76849ee57495cdf9803b10ac0ad8962a87465541f89494855e49e5cca65c76a","17f63c58dbd9d383168ab17584df2d5d207be81955c279a6af462851d35ed6e1"
"d2-v5-hard-137","HARD","5x5","5","5","7","2","1","0.4","0.6667","154","2.220779220779221","4","17","127","0","92","6","99","8","15","0.1429","0.8037","0.1963","0.75","0.3583","8","2","42","41","0.306","1","0.0","0.2188","5","5","0.9519","52","1.0","98","74","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:097af2cf101b4a9cc73c3c717ce636f6d07f65ebe0a3df539817e8025d5a7994","sha256:6e25de0c8a72f6ec2c135c59131814b51155aca07a932545f7c138358b3713fc","dd2d36709769067a2052f7ac3bae738e33947efcfd1bf79f523e9462e725a60f","db7df6280abad22e142480a631f378f16857f74467b81a11e2801b42b4036204"
"d2-v5-medium-138","MEDIUM","5x5","5","5","5","4","1","0.4","0.3556","72","1.5555555555555556","2","6","28","1","16","4","20","5","4","0.1","0.8571","0.1429","0.7273","0.262","5","2","8","8","0.3201","2","0.6667","0.625","1","1","0.9778","19","1.0","90","32","COMPLETE","PASS_STRUCTURAL","sha256:343bd991362c0d5fbd54fd89748244b1c64e4aa8c82706d7309436a97fae439e","sha256:879deaaf6d1326f925e3817560cf20130c7eb7ef674e90fe45588dbb70c4cd31","b443aa66fac61521c43dc786de592e843763ece196414e8e6230b4145d4ee8b0","d5974913124087709ce64f6fed5e702b4dd0b9f59ef371a4eebf179fea2bc6a8"
"d2-v5-expert-139","EXPERT","7x7","7","7","5","3","3","0.2245","0.2727","24","1.6666666666666667","2","5","27","0","16","4","22","4","3","0.3","0.875","0.125","0.5714","0.2083","4","2","8","4","0.3668","3","0.6667","0.4688","1","1","0.95","34","1.0","83","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:c28b1e1b514e6142ec18a2eefc9de49c8ddb47067bf1fddbc0c4a6f970b044ac","sha256:ca0d1a69cd6ddb4ae0849eb5d5cb1de5391ec11694b3cf9feff0046dd8d836ab","aafc9544fd94f867eff04893124d96cd5070e8bff6b5f4f1b82468c96a672a1a","3a247e7b6e7590a114eaa4750e07b583c81ea44f3a1b5bd993e72778e3796b4e"
"d2-v5-easy-140","EASY","8x8","8","8","4","2","3","0.1406","0.3056","32","1.75","3","4","20","0","16","3","20","5","3","0.1667","0.8333","0.1667","1.0","0.2778","5","1","8","0","0.2038","2","0.6667","0.4062","1","1","0.9167","27","1.0","82","16","COMPLETE","PASS_STRUCTURAL","sha256:3abec1116adab6cdda9ff68d836ab7e08491a1c4526d74dfd0c710eb9f9af490","sha256:b2209fb1d79f310c8f1799f95f96a6c2334a753343a16b7a58a25fb3d36f7962","b34ca8dd48f9f256f0f42ecf1e7271500341ee50bebf026f2fb5ddf55a9fb581","032c0814c340be98769e11d2cd35614226ffdc23184ed7c0421adb9afd2b6e06"
"d2-v5-hard-141","HARD","5x5","5","5","5","4","1","0.4","0.3333","40","1.525","4","4","27","0","12","4","21","4","4","0.3","0.8065","0.1935","0.75","0.3548","4","1","8","0","0.1741","2","0.0","0.5938","1","1","0.95","46","1.0","92","21","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:a60e9597f16c0c8051fe217066e3a2d6edf8725598174294ad8fd5e572553e6e","sha256:bf0c6192a2bf799ecfaad02a16fc140c2f66e53a740650ebd38a85900d5614b1","231d90e02480e4815f15663b94f02f3804256f13317a9afb777c79599a4fcc9f","db22682323375b0e94f78209f69666cbeed94927d8294aa4a849ebb6afe6c940"
"d2-v5-easy-142","EASY","8x8","8","8","4","3","5","0.1875","0.1667","24","2.3333333333333335","4","4","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.294","4","0.3333","0.5312","1","1","0.9167","36","1.0","82","16","COMPLETE","PASS_STRUCTURAL","sha256:a526bfde4efbd0fb8adb9fd0fb4b225befb2dbf65da6ba71e690d5c15e8dd116","sha256:1917890fb52237183b8a30cee874294bbe24569d6f7b58287b0d165c607d58f8","ae04b5b11867677e02a762e04ed30eefd94c71f018fce009732ebfb095fb2667","2520823f7cf73c529a47fe2009df219f17060ff5474e03b0daf641d9e07174c4"
"d2-v5-medium-143","MEDIUM","5x5","5","5","6","1","1","0.32","0.6786","36","1.1111111111111112","2","5","35","0","24","4","27","4","6","0.4","0.9","0.1","0.4","0.1667","4","2","12","4","0.4309","0","1.0","0.625","1","1","0.9667","31","1.0","92","24","COMPLETE","PASS_STRUCTURAL","sha256:07cd77eb2df5b3450ea69fcafbc5267228a5cb07b7c85e5cd00a583b7d4519c7","sha256:129fa0b42c558ea58d40842ed6a647221e01bc892f871125bb48823f77681408","9b3233f532fb035ff46c6f04e34d9e0ab9f4064b8b6d8d056d7c0234f5753cb6","ab6e76e1a53ca3b8f857f8343ec0ab141e841cfe69fd025167d0e3e3ef3903dc"
"d2-v5-expert-144","EXPERT","7x7","7","7","6","4","2","0.2449","0.2879","30","1.2666666666666666","2","8","30","1","2","2","22","5","10","0.6667","0.6667","0.3333","1.0","0.6666","5","1","8","8","0.298","2","0.0","0.0625","1","1","0.8333","59","1.0","82","20","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:13e38c211c42b1f6b438104fa8ef00d2d579ba88b913b64fd1971c9e36a99d4d","sha256:ab97f12c97ef28f955d76173ef47e7f278954c8f71a840f22ff47cd8a139a902","19e4b564ad870a4bb12ef85c6ca61d9744c5ae7d3ab21dc88db62ecfe16a0c7d","d6a392441ed7a432a2113ea4fc470a9055221d3cec48a17b1baccd9935eb7434"
"d2-v5-hard-145","HARD","7x7","7","7","4","5","1","0.2041","0.2444","24","1.6666666666666667","2","5","14","0","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2829","4","0.3333","0.5938","1","1","0.9167","38","1.0","84","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:5bbf8929f1a71724cf771a707e1d58d8c7d49fb0ee7280fbc4c444380bd95316","sha256:1fcf4b80eebdcc0d37f4f45e038ed3641ced367e15497fc25dc248fc36f54207","794484ad912f5a9cafade7887d0f7fb5532c51158a88f30813bbcb1b437cc596","a75ae73b4fe5299c5a8920edecbfeea2d3c994c487b0518bb28a9c80977f493a"
"d2-v5-medium-146","MEDIUM","5x5","5","5","6","2","1","0.36","0.6389","104","1.5865384615384615","4","9","65","1","56","5","55","7","10","0.0667","0.8353","0.1647","0.5882","0.3255","7","2","24","11","0.414","0","0.0","0.4375","4","4","0.9615","46","1.0","96","48","COMPLETE","PASS_STRUCTURAL","sha256:dcb7636d4a4cff302daea62aad3343aef3a03650c2648a154b6ef43fdbacd2a4","sha256:81550c5e1f576f0d337761a1eed77e66d0d9e967d2ea38f869b2b9d04358a1be","e048ac2a063ed6ee5c5e8a252a04cca4dcaea61acd833b2871ee95f57a9f0099","8bbdbe2c702dbc9e81fa48b9de00fb97da334de4056ffeb92abc802bc490e48d"
"d2-v5-expert-147","EXPERT","8x8","8","8","6","4","2","0.1875","0.3182","68","2.0","4","8","37","1","20","5","32","5","10","0.6667","0.5333","0.4667","1.0","0.9667","5","2","10","6","0.3191","4","0.0","0.0312","1","1","0.8333","65","1.0","81","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:a6bd0e1c35e6bc139aa81354d32b2a8fa7c5a9879579d7c1320722cf121bb204","sha256:897462bcb0e62149a016a44d18b3b66cd663cb5696ba12c89fe78b7048570727","be1903892aba4087efa98bfbbaef8a82acf6ee999b38414ad35efa9eb42664c0","deef155292f84a848318ef4b8805d66b92d8ba64629a5226eeb0a4dfab6df426"
"d2-v5-easy-148","EASY","5x5","5","5","4","1","5","0.4","0.2444","12","1.1666666666666667","2","5","22","0","8","3","20","4","3","0.5","0.8333","0.1667","0.6667","0.25","4","2","8","2","0.2074","4","1.0","0.5625","1","1","0.75","40","1.0","88","10","COMPLETE","PASS_STRUCTURAL","sha256:e11265f2b7f9013a1d6355132a43d4e076d70d32bb4387be5439f983203030d2","sha256:152f982ab20948cc5e4d3f85c2304863c7fd216c9654ffd3c6bd62f7014e8c32","8c01879fef4fe4b37c24a21540cdff0826ffa7c5fd058c3476049208a2c49167","dab0feeee3f2a518fd135ef291942b081b3e153d5cd79821350a01bdcfc317e8"
"d2-v5-hard-149","HARD","6x6","6","6","4","3","1","0.2222","0.3571","16","2.0","3","3","13","1","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.3755","1","0.3333","0.5938","1","1","0.9167","40","1.0","87","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:95812ea847f0d72e7aaa29c8c029eb424dc66e0cadbc0deaf44f0a4b8e5eeab5","sha256:cda97754a08dd9f15d1c82e72c8abfce32e2e6bb8db9e21d88c50510cb82c6e8","ccb18de8fdd57d7f9af69f0ac82d5db710ba74a070064abb9ac5ab97ca96d223","cfeaec091db435e89597c5a444b279668905b730ffe2b9a55b4aad5ba74177cf"
"d2-v5-easy-150","EASY","8x8","8","8","5","1","5","0.1719","0.2545","24","1.0","1","3","23","0","12","4","17","4","4","0.2","0.8462","0.1538","0.6667","0.282","4","1","6","0","0.22","3","0.0","0.6875","1","1","0.9667","41","1.0","80","24","COMPLETE","PASS_STRUCTURAL","sha256:c4f5358a57192d449d0543205a2c495d8dc8bf8d2a17941c63b54c1fb4a8f43e","sha256:cfa37e98edf7f3c01d8dab329bfd5f5414bab2c7bb3d7091eacfca37b350ade0","acb85fe89a62fb54e198df3f852ecb050aeacce477d3502a5c323ce0556d288b","9052c4e3603458d6af794791bbc6e47db88517de9bf89a9094b28ad72d0b8a88"
"d2-v5-medium-151","MEDIUM","5x5","5","5","5","3","1","0.36","0.4167","48","1.5833333333333333","2","4","21","1","8","4","16","3","3","0.3","0.875","0.125","0.5714","0.25","4","2","6","0","0.3029","0","1.0","0.375","1","1","0.95","34","1.0","96","24","COMPLETE","PASS_STRUCTURAL","sha256:1956f9521f7ecdff5264e0090c90f6c9460c78494cfb8d1afeeb8ab3f680d1fb","sha256:473eaf4c921beb9979b600fa32826a093804ad1dce188575479fda49461c6955","b42493f7b35dabb347b35367b60dd01cd3e54d3389412bc725f63c5ef142cdee","285802087a4a01b3ada392f8c4c4f1c399a22a096297960fec5f4887dc6c5cfe"
"d2-v5-expert-152","EXPERT","7x7","7","7","5","3","2","0.2041","0.3778","40","1.2","2","6","26","1","16","4","21","4","7","0.3","0.7","0.3","1.0","0.5667","4","2","6","4","0.3148","1","0.6667","0.1562","1","1","0.95","50","1.0","85","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:5596445a4e417d20a7ea34f7fbd28141b87bb1f9dbbb27db38c9bd16a6c68418","sha256:470a828803da3ad967162f2e78df840cc2f3551b0697338b6d9a8fb8ce6b19e6","b4b34a075b87eab38c224a6c58e6d7fa86764ba5feec3153dd6a33410a6f6dd6","7a8779d0781fd84d3dcbeca341430bab30186ba713cee7b5daaa6a551b358cfb"
"d2-v5-hard-153","HARD","5x5","5","5","5","2","1","0.32","0.6071","75","2.48","4","7","45","1","34","4","37","6","4","0.1","0.8696","0.1304","0.6429","0.2173","6","2","16","11","0.2882","1","0.3333","0.5","4","4","0.92","37","1.0","92","42","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:e7acbebe5d6059252bbea7c276e81af9ad18038b6c89c7a6eebd9f8cc26bf2f5","sha256:b98178759a041657623d8f7e89e122fe569d2ee7315f17fdbdae9f21995d606f","07db2a8b8de8c46c0a8033589c6300404aaab202dedd5dabf25ca89e613f7524","556007fcfa753cf84979bbb1b6e34ad43a70f1d3cf46f726cda28d10429a7405"
"d2-v5-medium-154","MEDIUM","6x6","6","6","3","1","2","0.1667","0.4667","8","1.0","1","3","10","0","4","2","11","3","2","0.3333","0.7778","0.2222","1.0","0.3333","3","1","4","0","0.455","1","1.0","0.5625","1","1","0.6667","40","1.0","80","8","COMPLETE","PASS_STRUCTURAL","sha256:237ed2b8e33973442fbad5038c6a87bba347e9685b422d8a605e40e688a7e083","sha256:23add0d658be3ce9efce08e27eb9e8f5dc0486f63bccf423f46271dc721d53ac","190050b3394d3022cc1cce88bd928460747c13402d4e664f8eea4f458d0e0d41","03ca4859d84132781943ee86d7f41886bb56ed95ab87cdae070892bf802f292a"
"d2-v5-expert-155","EXPERT","7x7","7","7","5","4","2","0.2245","0.2727","40","2.4","5","6","20","1","4","3","13","3","4","0.3","0.7778","0.2222","1.0","0.4074","4","1","4","8","0.3541","4","0.0","0.3438","1","1","0.95","48","1.0","83","24","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:84be76fda32b08e17458da16da87830a5fe308516cafa843e57c25a2aac98cc1","sha256:e78b3cf561be9586c7dd9156c1b67a5d3b8be1ac0d6665029dfaf82bb6356a14","5a37d7e09a6250230a294906d40bafa9ff234bfee6ddea6e6e4fd3d0749643ff","74bb0f633c9268a2546944b7277800375394ad734c7713087e0d00838b38e304"
"d2-v5-hard-156","HARD","5x5","5","5","4","4","1","0.36","0.3333","24","1.0","1","6","14","1","8","3","12","3","3","0.1667","0.8333","0.1667","1.0","0.2778","3","1","4","0","0.2757","1","0.0","0.5","1","1","0.9167","37","1.0","91","16","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:7167b00b632ab9769d0cb5613ed2224a4e7c8dcc15bc363e6b5997bd58b9758c","sha256:e57f6a10453467f7b3a65f5929b31db731ac6657b5d5fb5a04e3559b8f7dd0e8","e7325f45dd50e90a1b7a8bd5b765d1c2118290dc394f8daf006dd3515fdd7119","5c4379f6f8eb5c649e7dc692ccef69b8e98dc98942a2da685a9125dcb825f4b7"
"d2-v5-hard-157","HARD","5x5","5","5","5","3","1","0.36","0.4444","64","1.9375","4","7","34","0","32","4","29","6","4","0.1","0.8431","0.1569","0.7273","0.2746","6","1","12","4","0.2513","1","0.3333","0.6562","2","2","0.95","36","1.0","93","32","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:565910c1fd350365d3a7876acd3827c68df7e4290b56fad1ac2a4ca97f76a0df","sha256:a0d035151b28d1539a58ce21c4a2d1cd8b3c3f97dcb92e1592aba3d96a98865c","28a2c4336e36e9d8a308d73b466db6725698d48a06317a45adaadb37359d692e","2979550ca18d88b63551f9a060947eae48c1700e1c5f661673a7a3220788c4eb"
"d2-v5-expert-158","EXPERT","7x7","7","7","6","4","3","0.2653","0.2564","63","2.4603174603174605","5","8","58","0","30","5","47","7","6","0.2","0.88","0.12","0.4615","0.2","7","2","22","1","0.2434","4","0.6667","0.625","3","3","0.9062","26","1.0","87","31","COMPLETE","REVIEW_ISOLATED_OBJECTS","sha256:4259cc71766ffdcc5ed8a7348e85cbff91dd0d428df83d8381e60b7ba2303a5e","sha256:6c6bb1e6ef82efe02028190178fe6fa7778753e6fd89d2245e4b8fc2c6b41356","04099f8aa4fb077b43863b03b25f50c3ac59a6f44c0e334e514076c76828ff89","c80922b81d060aac857d329d79b4b7ab89aaa044e97fdfdc83308364ec0966ce"
"d2-v5-medium-159","MEDIUM","8x8","8","8","5","1","7","0.2031","0.2051","28","1.1428571428571428","2","5","20","0","12","4","14","3","3","0.2","0.9091","0.0909","0.3636","0.1515","3","1","4","4","0.2779","5","0.3333","0.75","1","1","0.975","16","1.0","80","24","COMPLETE","PASS_STRUCTURAL","sha256:5ce12325096d6dcd3f1750ad7ee7852a68f2406a3b93655526fe6465ea3ef139","sha256:8016b4ada37f61e93db3075a40c15d9aceae6aa111fcbbddff87dcec3d0d8b8e","989c53e9de97be8eeea602931735a2afd0ef1dadabad2ed0be5e024a1e1e13bc","fe7a171e98520d433a1b9f3ea56637fe4c29793ddc03f9f8b9093a8a7080b4fc"
