level_id,campaign_number,seed,profile,generator_version,exact_fingerprint,symmetry_fingerprint,board,arrows,magnets,walls,certified_solution,solution_count,solution_capped,difficulty_score,difficulty_band,quality_score,quality_status,quality_reasons,fatal_choice_ratio,forced_move_ratio,average_branching,maximum_branching,critical_constraints,pull_actions,push_actions,polarity_flips,controller_changes,occlusion_dependencies,cancellation_dependencies,wall_dependencies,visual_congestion,solver_states,generation_certification_ms,essential_analysis_capped,attempts,similarity_neighbors,proposed_curriculum_position
m52-candidate-520250,144,520250,m52-advanced-continuation-v1,2,sha256:e7d54fb4d6f48b391034ae3b926af155647a2875eeaa88396371c63b0bbd864e,sha256:f09201cc2f10026c04cead26a0b4b155ab4880aef40c085b16dbfdda41ab60e5,7x7,5,2,7,"A+B+C+D+E",60,false,38,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.2121,24,0,false,1,"m52-candidate-520307+m52-candidate-520324+m52-candidate-520348",144:mastery-set
m52-candidate-520251,145,520251,m52-mastery-v1,2,sha256:32b2730fbea5b7650f22359a38e5f0da1811f315e6fbc1facdd36dedc8e84397,sha256:5403cd02754817d1624cf78c6d90a7b64bd9defd23dd5ce4b944f7d57d777b90,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1621,64,1,false,1,"m52-candidate-520050+m52-candidate-520073+m52-candidate-520116+m52-candidate-520125+m52-candidate-520130+m52-candidate-520167+m52-candidate-520242+m52-candidate-520263+m52-candidate-520294+m52-candidate-520308",145:mastery-set
m52-candidate-520252,146,520252,m52-advanced-continuation-v1,2,sha256:48f6f2412ab70217f2ce1d4a4030b6dd4b3637cf43c6ada2f6bd9ad3f543b4a0,sha256:84cfac7e9c36bb47b43e4850d7662b0faa719233fdfc527d8d76e8dd19faaa66,7x7,6,2,7,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1626,64,1,false,1,"m52-candidate-520011+m52-candidate-520170+m52-candidate-520218+m52-candidate-520227",146:mastery-set
m52-candidate-520255,147,520255,m52-advanced-continuation-v1,2,sha256:89d31fe150a63eeee2ed58842a3f11126af2cfe95a1a94c752d15f9a10496d03,sha256:b909b138445a3a9e7c6e0e68ffe13443edbc27d052a6a8a57511d60d8fc29dd5,7x7,3,1,4,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1173,7,0,false,1,"m52-candidate-520007",147:mastery-set
m52-candidate-520256,148,520256,m52-advanced-continuation-v1,2,sha256:f865e7f3ffc230b90dc897460ef3eb05b98385a898aa1842794304e5cfe7e1da,sha256:04e383514c4075a5690e86296aa59673a00a261569b6eb6669c829af7b035797,7x7,3,1,7,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1350,7,0,false,1,"m52-candidate-520088",148:mastery-set
m52-candidate-520257,149,520257,m52-mastery-v1,2,sha256:4f34d55d1d8c7b2effbd66df844a1a882d1d59c1cc67c6b22a8d9e3ffde004e9,sha256:0b3bf90648ddbd1a028191996dc1d913c7db3aa24807e7b9c46a5fec8756140e,7x7,6,2,4,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1338,64,1,false,1,"m52-candidate-520014+m52-candidate-520024+m52-candidate-520026+m52-candidate-520062+m52-candidate-520083+m52-candidate-520103+m52-candidate-520152+m52-candidate-520200+m52-candidate-520211+m52-candidate-520272+m52-candidate-520328+m52-candidate-520338",149:mastery-set
m52-candidate-520258,150,520258,m52-advanced-continuation-v1,2,sha256:0ba97b083efa0295220b5c639ad59c06678b8c7d58097762b5a021c334fc54c5,sha256:6c23388e25262e5e10c863d725b2b3a01268a90e499a1c328676f8808e40c197,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1538,64,1,false,1,"m52-candidate-520030+m52-candidate-520031+m52-candidate-520037+m52-candidate-520038+m52-candidate-520081+m52-candidate-520095+m52-candidate-520110+m52-candidate-520112+m52-candidate-520141+m52-candidate-520179+m52-candidate-520199+m52-candidate-520245+m52-candidate-520275+m52-candidate-520305",150:mastery-set
m52-candidate-520260,101,520260,m52-mastery-v1,2,sha256:28443359297138f5130c40ed93471d17de6fc39c10166d3a8cd116607f57d350,sha256:54d798927b285db95ba1b7f07d136c6362205f6dca4b26b0c002c3f4b1d0f740,7x7,6,2,3,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1213,64,1,false,1,"m52-candidate-520023+m52-candidate-520080+m52-candidate-520092+m52-candidate-520113+m52-candidate-520289",101:reorientation
m52-candidate-520261,102,520261,m52-advanced-continuation-v1,2,sha256:a3d098a4890da28793954468e5952596776984bd0341ea0c40ea1a9c11cb0d24,sha256:d161c12b048881e801527f25c1c69769c2be4a0264a61e71aa48345acb81d853,6x6,3,1,6,"B+A+C",2,false,61,Hard,89,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1722,7,0,false,1,"m52-candidate-520333",102:reorientation
m52-candidate-520262,103,520262,m52-advanced-continuation-v1,2,sha256:39c4ed324944a117ae10cc49855935fb9df866d5ca8ad5ee374483b20a708666,sha256:95801d1da681779a97a48ec8eeb37bc67c8ba05bc57439fd417ced207382eaec,7x7,5,2,5,"A+B+C+D+E",60,false,37,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.1876,24,0,false,1,"none",103:reorientation
m52-candidate-520263,104,520263,m52-mastery-v1,2,sha256:c0b6c55ba98421c19a1e34d521c60be446190f0104ffebb012b7ae6c9f50a7ae,sha256:a997c8a102c01e5256882747d673f919688a84ed78d9231603bf87dcc6c3c877,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1538,64,1,false,1,"m52-candidate-520050+m52-candidate-520073+m52-candidate-520116+m52-candidate-520125+m52-candidate-520130+m52-candidate-520167+m52-candidate-520242+m52-candidate-520251+m52-candidate-520294+m52-candidate-520308",104:reorientation
m52-candidate-520265,105,520265,m52-advanced-continuation-v1,2,sha256:4f3b8d39cedfb82d3d13512fb52ce044055c92e5a696c27a9c29faf803b932df,sha256:d6231811a2621bd77d58dd3ea94fa365b931892992ad2778132d16f532add9d2,7x7,6,2,5,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1455,64,1,false,1,"m52-candidate-520017+m52-candidate-520035+m52-candidate-520063+m52-candidate-520065+m52-candidate-520101+m52-candidate-520344",105:reorientation
m52-candidate-520266,106,520266,m52-mastery-v1,2,sha256:8d9672f231b67ae773d3d9ec8cc703794f261239613fc069a47f0ebe55fdc656,sha256:1f7950c01d4d194582d224f2640251d5848c9eea0d2175212859cb6fbe6ac79e,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1511,64,1,false,2,"m52-candidate-520022+m52-candidate-520032+m52-candidate-520177+m52-candidate-520269+m52-candidate-520299+m52-candidate-520314",106:reorientation
m52-candidate-520268,107,520268,m52-advanced-continuation-v1,2,sha256:8a7d191924d71e2afcbedffac33754b0de01d20cb28ad1193cd3e7488a29c9c3,sha256:544b8c9b965a961149a275059b6b0c84b3eff9e267e8fdf81ee7a15bd937fed9,7x7,6,2,2,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1020,64,0,false,1,"m52-candidate-520002+m52-candidate-520033+m52-candidate-520319",107:reorientation
m52-candidate-520269,108,520269,m52-mastery-v1,2,sha256:fbaa638d508fe5f2a25ed96b6c6ba5ef4d23c2b8c7ec37759e97a0e816dfe071,sha256:b1c2464901ad31be946c5242c7ac26aa38e29fcc8d7c683cb44ad9ecd521fadc,7x7,6,2,6,"A+B+C+D+E+F",64,true,49,Medium,98,ACCEPT,"",0.0000,0.1667,3.0000,5,0,2,2,4,1,0,0,0,0.1538,48,1,false,1,"m52-candidate-520022+m52-candidate-520032+m52-candidate-520177+m52-candidate-520266+m52-candidate-520299+m52-candidate-520314",108:reorientation
m52-candidate-520270,109,520270,m52-advanced-continuation-v1,2,sha256:db991bc007465f87c1c91cce648acddda4b48aeedb3a77a4d4fd7bb84777b2a5,sha256:01c39b08230b04609cb984201fb9ed5c2ae593556b6c3129ea80d89c295ee128,7x7,4,1,5,"A+B+C+D",4,false,67,Hard,88,ACCEPT,"",0.6000,0.5000,1.5000,2,2,2,2,4,0,0,0,0,0.1243,15,0,false,1,"m52-candidate-520138+m52-candidate-520153",109:reorientation
m52-candidate-520272,110,520272,m52-mastery-v1,2,sha256:ab8b9f5ab6b5916a9099cd5359a769a1cab681a5ecba6fc63175ac5dcdf2a066,sha256:f8cec5e3f401db33fba6d3cac59f003ec2b6d8b5c3b911f3baba71c5f41a168b,7x7,6,2,4,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1376,64,0,false,1,"m52-candidate-520014+m52-candidate-520024+m52-candidate-520026+m52-candidate-520062+m52-candidate-520083+m52-candidate-520103+m52-candidate-520152+m52-candidate-520200+m52-candidate-520211+m52-candidate-520257+m52-candidate-520328+m52-candidate-520338",110:reorientation
m52-candidate-520275,111,520275,m52-mastery-v1,2,sha256:428e098841822c9878b5af039cf73ae4ef5ac58d1ed7af884ef8a44ee04f88b0,sha256:9f557551ce05523f8d18c84445b1a29395d93708de35762b017a4565ba315208,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1593,64,1,false,1,"m52-candidate-520030+m52-candidate-520031+m52-candidate-520037+m52-candidate-520038+m52-candidate-520081+m52-candidate-520095+m52-candidate-520110+m52-candidate-520112+m52-candidate-520141+m52-candidate-520179+m52-candidate-520199+m52-candidate-520245+m52-candidate-520258+m52-candidate-520305",111:crossfields
m52-candidate-520276,112,520276,m52-advanced-continuation-v1,2,sha256:67effcc7b8da0155291eb6e2af13d2206c2965564d8a5c051107759876529b42,sha256:de425f0b01474456bc10e688be3de42d0caaf78ee686bad7096a197ff72d3dd1,7x7,3,1,4,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1173,7,0,false,1,"m52-candidate-520060",112:crossfields
m52-candidate-520277,113,520277,m52-advanced-continuation-v1,2,sha256:d5ec4caa8d3a6dab20585064af9c525c7703e57a90b0e96da3a2d680cce5c3b7,sha256:4e5b0eae058357e8245631a45072089b6a9b8904e476718075aec3fe928373df,7x7,3,1,7,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1395,7,0,false,1,"m52-candidate-520025+m52-candidate-520243",113:crossfields
m52-candidate-520282,114,520282,m52-advanced-continuation-v1,2,sha256:134cd70238bdc4db5a6454fc9bb701d461c83bd4522aaca316b348830aa1f3de,sha256:03afd611a199c8321366e85dc9dbe0b4162ac1597ca72d7dedd0df09845563f9,7x7,6,2,2,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1076,64,0,false,1,"m52-candidate-520135",114:crossfields
m52-candidate-520284,115,520284,m52-mastery-v1,2,sha256:ca3a8be5b1b188c3c54b73e72e7ae5c2c6ba7943202b4cf7b060e8399de99812,sha256:0f64bde76cc9abbfd3803b125f3c4999ef523933f3e4fffa41eaa0bbb77ff56d,7x7,6,2,2,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1132,64,0,false,1,"m52-candidate-520346",115:crossfields
m52-candidate-520285,116,520285,m52-advanced-continuation-v1,2,sha256:112dac2e1da33c52cd5c49b85aac96e6884e738040b84e42a5ac874e1dbfe45b,sha256:959f9d9da9599b03538119ab3789a1dc3d183a66826786882555398e019add72,7x7,3,1,3,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1190,7,0,false,1,"none",116:crossfields
m52-candidate-520287,117,520287,m52-mastery-v1,2,sha256:bea321c1767174eb03b55e5463084430c7ef31245baa136b08109dc179a3f6ed,sha256:54a94daea8e5f5356107ec167aceafb0725c3b34ba3ef43c2c681653bad054a8,7x7,6,2,5,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1519,64,0,false,1,"m52-candidate-520070+m52-candidate-520108+m52-candidate-520109+m52-candidate-520146+m52-candidate-520161+m52-candidate-520164+m52-candidate-520224+m52-candidate-520236+m52-candidate-520303",117:crossfields
m52-candidate-520289,118,520289,m52-advanced-continuation-v1,2,sha256:4a3016cd32017e456f1585ec5d371167c57ce3ce558f2e4d9796d30eb99294c8,sha256:a25b6032e09fc828e06aa6c77ac83adfd7240552758b6e98c06b662208a478cc,7x7,6,2,3,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1304,64,0,false,1,"m52-candidate-520023+m52-candidate-520080+m52-candidate-520092+m52-candidate-520113+m52-candidate-520260",118:crossfields
m52-candidate-520290,119,520290,m52-mastery-v1,2,sha256:e8f922cd78ed1a796b0c297e7e286b6f32826b325163e399206f89f4532380f5,sha256:eb2fce36354ab739afe454f9cf44e1e6e9bb82f70ea60dcf6c57472e54f041c6,7x7,6,2,7,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1626,64,1,false,2,"m52-candidate-520047+m52-candidate-520084+m52-candidate-520127+m52-candidate-520140+m52-candidate-520149+m52-candidate-520157+m52-candidate-520173+m52-candidate-520212",119:crossfields
m52-candidate-520294,120,520294,m52-advanced-continuation-v1,2,sha256:c4b0f9c60d8670d45371243702853d3caaf01480d0cd94c123e2846655455cba,sha256:cf5260639870d887a8419d4779469edc1a73166385b8b700b4828b2b39eb78f2,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1566,64,1,false,1,"m52-candidate-520050+m52-candidate-520073+m52-candidate-520116+m52-candidate-520125+m52-candidate-520130+m52-candidate-520167+m52-candidate-520242+m52-candidate-520251+m52-candidate-520263+m52-candidate-520308",120:crossfields
m52-candidate-520295,121,520295,m52-advanced-continuation-v1,2,sha256:11a2ec52389a2061ccc9f78f8168b711355ad0dd0270c31f5d532822eeac4ea9,sha256:32b8acf4fde9ea3a0bd7afe95b3a73d52c0f568d6429b718a4e3cbf36f4ac61a,7x7,5,2,6,"A+B+C+D+E",60,false,37,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.1955,24,0,false,1,"m52-candidate-520054+m52-candidate-520087+m52-candidate-520145+m52-candidate-520163+m52-candidate-520216+m52-candidate-520217+m52-candidate-520334",121:crossfields
m52-candidate-520296,122,520296,m52-mastery-v1,2,sha256:b68390c1dd957c0f72056075d46d342268f9f91c7d00676563414e9cfb1e40d4,sha256:70ee760057a1198127d4d19e2dcabd09058855eb8c8cea96ec6c5a82bd7b79c9,7x7,6,2,5,"A+B+C+D+E+F",64,true,47,Medium,99,ACCEPT,"",0.0000,0.1667,3.3333,5,0,2,2,4,1,0,0,0,0.1455,48,0,false,1,"m52-candidate-520039+m52-candidate-520044+m52-candidate-520058+m52-candidate-520089+m52-candidate-520137+m52-candidate-520144+m52-candidate-520156+m52-candidate-520195+m52-candidate-520229+m52-candidate-520341",122:crossfields
m52-candidate-520298,123,520298,m52-advanced-continuation-v1,2,sha256:9565f187ad2a7207fae5ac8f8bcfbdcbbac4156dee528ace4715f783e2988367,sha256:77d5ccf50bafee965f7730eb4a7da4a8c1309d33e5e8d22b955334da9bcb0265,7x7,3,1,7,"B+A+C",2,false,60,Medium,90,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1395,7,0,false,1,"m52-candidate-520208",123:crossfields
m52-candidate-520299,124,520299,m52-mastery-v1,2,sha256:de9182e53dfb938a2f76e35f1cad2b8bbaf90a918f7ba6a54b86276848c11a21,sha256:4d22f2a0e3c657bdd2c6deaef6aa6773f3eb43bc42f44766d57cc95880327a05,7x7,6,2,6,"A+B+C+D+E+F",64,true,49,Medium,98,ACCEPT,"",0.0000,0.1667,3.0000,5,0,2,2,4,1,0,0,0,0.1566,48,0,false,2,"m52-candidate-520022+m52-candidate-520032+m52-candidate-520177+m52-candidate-520266+m52-candidate-520269+m52-candidate-520314",124:crossfields
m52-candidate-520301,125,520301,m52-advanced-continuation-v1,2,sha256:cdf780171c9febf0ff8400acb9fcfe5ed36d5c1b7ed48f77ef0ef0b7f572fc41,sha256:11c9d476194454afc19514087f73d1150963060c2cc084ac97192468865e357f,7x7,4,1,3,"A+B+C+D",4,false,67,Hard,88,ACCEPT,"",0.6000,0.5000,1.5000,2,2,2,2,4,0,0,0,0,0.1084,15,0,false,1,"m52-candidate-520340",125:crossfields
m52-candidate-520303,126,520303,m52-advanced-continuation-v1,2,sha256:50b83cc0ca9b845d5f60e9ab2cfdcf38ebce97392aca9e518317655442445215,sha256:0a92697b780f65a3557973363d5b6b9fb7ee2423d8c33c8415829cd519687dd8,7x7,6,2,5,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1487,64,0,false,1,"m52-candidate-520070+m52-candidate-520108+m52-candidate-520109+m52-candidate-520146+m52-candidate-520161+m52-candidate-520164+m52-candidate-520224+m52-candidate-520236+m52-candidate-520287",126:polarity-chains
m52-candidate-520305,127,520305,m52-mastery-v1,2,sha256:7250b7042b3a73ed11abe29bb56b211de42328f7d03610d8cb70d515ed5ad87b,sha256:7c6a1fa13e86ad56f05f89fe72c4e3b20d61231d99a321632a484db48c260084,7x7,6,2,6,"A+B+C+D+E+F",64,true,48,Medium,98,ACCEPT,"",0.0000,0.1667,3.1667,5,0,2,1,3,1,1,0,1,0.1593,48,1,false,2,"m52-candidate-520030+m52-candidate-520031+m52-candidate-520037+m52-candidate-520038+m52-candidate-520081+m52-candidate-520095+m52-candidate-520110+m52-candidate-520112+m52-candidate-520141+m52-candidate-520179+m52-candidate-520199+m52-candidate-520245+m52-candidate-520258+m52-candidate-520275",127:polarity-chains
m52-candidate-520307,128,520307,m52-advanced-continuation-v1,2,sha256:61d3366303ecc15455f87153fb39e3e2ced5483404cf29b67834b4802f59340e,sha256:f9dda6639e42d3718189806ea9334783619d1e9c1279f81157123ff2367d3935,7x7,5,2,7,"A+B+C+D+E",60,false,38,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.2121,24,0,false,1,"m52-candidate-520250+m52-candidate-520324+m52-candidate-520348",128:polarity-chains
m52-candidate-520308,129,520308,m52-mastery-v1,2,sha256:7f8ff01747928bd603d25eb27a8604b7be575b43ea9d25df624d8844f44597b3,sha256:12b86e16e139b029d476681315e0aa2fa99cc9698cb56106f2c99ca046e82e07,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1593,64,1,false,1,"m52-candidate-520050+m52-candidate-520073+m52-candidate-520116+m52-candidate-520125+m52-candidate-520130+m52-candidate-520167+m52-candidate-520242+m52-candidate-520251+m52-candidate-520263+m52-candidate-520294",129:polarity-chains
m52-candidate-520311,130,520311,m52-mastery-v1,2,sha256:cca46edd92d249b5f33ffffe9659b8de0163c3e916350f7b8862e8eb6e80efa8,sha256:cc38f2cb32003ed5f98049840767ba0960c48429b0441ddef0c07eae5f829887,7x7,6,2,4,"A+B+C+D+E+F",64,true,49,Medium,99,ACCEPT,"",0.0000,0.1667,3.0000,5,0,2,2,4,1,0,0,0,0.1338,48,1,false,1,"m52-candidate-520005+m52-candidate-520074+m52-candidate-520077+m52-candidate-520105+m52-candidate-520119+m52-candidate-520185+m52-candidate-520206+m52-candidate-520235",130:polarity-chains
m52-candidate-520314,131,520314,m52-mastery-v1,2,sha256:6d19d32df12b489f329f421a5bc8a519a72f15642957425636b010f21c7f63b1,sha256:931c2290e0c1d5ed194f440d70a54dda282ee8078f2e7491eab19139a0c19a49,7x7,6,2,6,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1456,64,1,false,2,"m52-candidate-520022+m52-candidate-520032+m52-candidate-520177+m52-candidate-520266+m52-candidate-520269+m52-candidate-520299",131:polarity-chains
m52-candidate-520317,132,520317,m52-mastery-v1,2,sha256:d80ca2cd3c0bd4757efeb00b97b097931674184137abf0ffb53185f5e4007704,sha256:e02b2bf8ff0d089fa5b046ec01b22927fb2a664a15ec863731f86a74921fa612,7x7,6,2,4,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1338,64,1,false,1,"m52-candidate-520099+m52-candidate-520194",132:polarity-chains
m52-candidate-520319,133,520319,m52-advanced-continuation-v1,2,sha256:bc10e48bfa5666047c6c2f360fdd99ebf8dfac200f38a063ce8bab2f51667968,sha256:36e1b2f30072b316fd4dc22ceb195f95df8385323711d9819ad2aa55ff0cc667,7x7,6,2,2,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1076,64,1,false,1,"m52-candidate-520002+m52-candidate-520033+m52-candidate-520268",133:polarity-chains
m52-candidate-520321,134,520321,m52-advanced-continuation-v1,2,sha256:aca984f59b7ef4e0a8f6e10f93ccddb0910e5701553c220d111997f4928c4330,sha256:7e8a26240da5051dfa95be5b237b28cfac7041368cb4dbbcd89ccc8f34afe2d1,6x6,3,1,6,"B+A+C",2,false,61,Hard,89,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1667,7,0,false,1,"m52-candidate-520055",134:polarity-chains
m52-candidate-520322,135,520322,m52-advanced-continuation-v1,2,sha256:0ae4b72c31a36d678f73eaff16d151d49e0e011bd74da5e8268f203c89b3002a,sha256:94bfbaddca4a7e7e6e266bd91e922b3ae23458d47b87a6cf9c03b1c4ba74760f,6x6,3,1,6,"B+A+C",2,false,61,Hard,89,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1667,7,0,false,1,"m52-candidate-520225",135:polarity-chains
m52-candidate-520323,136,520323,m52-mastery-v1,2,sha256:6936ffac3ad61c0adc81f1727ecf13e062604f4dc28ba31a7e2187bca448b621,sha256:e1b992e4bd5f903c455218f8136b825b5479032f76b229fec5116338d8e3d720,7x7,6,2,7,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1673,64,1,false,1,"m52-candidate-520068+m52-candidate-520114+m52-candidate-520155+m52-candidate-520166+m52-candidate-520176+m52-candidate-520196+m52-candidate-520221+m52-candidate-520233+m52-candidate-520241+m52-candidate-520332",136:polarity-chains
m52-candidate-520324,137,520324,m52-advanced-continuation-v1,2,sha256:4dfdd25f2b637a3e2d4fd6361cba68edbfb2e26e219bbf5573d73a12b903a2bf,sha256:5c459c52a04ebd049daef81b1bf8f649b748eef4dceb0dc3f87d0883bb460335,7x7,5,2,7,"A+B+C+D+E",60,false,38,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.2066,24,0,false,1,"m52-candidate-520250+m52-candidate-520307+m52-candidate-520348",137:polarity-chains
m52-candidate-520328,138,520328,m52-advanced-continuation-v1,2,sha256:0d78767449449b6fe35aa13c528fde768f3cb1d43b47d959ed41a6147bd8cd47,sha256:32660ad15895b351746cf0a5a3b2ba4a72a856d6c667b4940da6e74d727c3b13,7x7,6,2,4,"A+B+C+D+E+F",64,true,46,Medium,99,ACCEPT,"",0.0000,0.1667,3.5000,6,0,2,2,4,1,0,0,0,0.1376,64,0,false,1,"m52-candidate-520014+m52-candidate-520024+m52-candidate-520026+m52-candidate-520062+m52-candidate-520083+m52-candidate-520103+m52-candidate-520152+m52-candidate-520200+m52-candidate-520211+m52-candidate-520257+m52-candidate-520272+m52-candidate-520338",138:polarity-chains
m52-candidate-520329,139,520329,m52-mastery-v1,2,sha256:fe23ed2edbed93e05ebdf9f4200bf901ce2d59810dc4df5cc2404d40f7a532c3,sha256:70e5f8474077ff47af6d06f72025b2b821220d94e9e7d3303cacd67c68be57d3,7x7,6,2,8,"A+B+C+D+E+F",64,true,49,Medium,98,ACCEPT,"",0.0000,0.1667,3.0000,5,0,2,2,4,1,0,0,0,0.1799,48,0,false,1,"m52-candidate-520059+m52-candidate-520086+m52-candidate-520122+m52-candidate-520128+m52-candidate-520347",139:polarity-chains
m52-candidate-520332,140,520332,m52-mastery-v1,2,sha256:a3cce57d1e147708ad23f9f9181b60367125b3c06002674262efe4b588a25755,sha256:14a6a6c7b0ef92b4a18546d9953a7e40b9f37531244bcaf892e766e610531148,7x7,6,2,7,"A+B+C+D+E+F",64,true,46,Medium,98,ACCEPT,"",0.0000,0.1667,3.5000,6,0,1,2,3,1,1,0,1,0.1697,64,1,false,1,"m52-candidate-520068+m52-candidate-520114+m52-candidate-520155+m52-candidate-520166+m52-candidate-520176+m52-candidate-520196+m52-candidate-520221+m52-candidate-520233+m52-candidate-520241+m52-candidate-520323",140:polarity-chains
m52-candidate-520333,141,520333,m52-advanced-continuation-v1,2,sha256:c4c4eaa1745b39142586564107b1b163583f7e3ce6c85795b180130f5708220e,sha256:e2171160e5671bd66bca01b0625a74793f585cd25763131fa410f1232be26a31,6x6,3,1,6,"B+A+C",2,false,61,Hard,89,ACCEPT,"",0.5000,0.6667,1.3333,2,1,2,1,3,0,0,0,0,0.1667,7,0,false,1,"m52-candidate-520261",141:mastery-set
m52-candidate-520334,142,520334,m52-advanced-continuation-v1,2,sha256:271da1c3a94646f5c974efae41bdc50676abfada598131aea0cdcdc041640fd1,sha256:26993b4d6983407e92c842fac0354f76c1d7d744a70d834482da3191714d4424,7x7,5,2,6,"A+B+C+D+E",60,false,37,Normal,98,ACCEPT,"",0.0000,0.2000,2.8000,4,0,1,0,1,0,0,1,0,0.1987,24,0,false,1,"m52-candidate-520054+m52-candidate-520087+m52-candidate-520145+m52-candidate-520163+m52-candidate-520216+m52-candidate-520217+m52-candidate-520295",142:mastery-set
